ts,serialNo,home,batteryVoltageMilliV,insideTemperatureCentiC,humidityMilliPerc
2018-10-11,VA1650526976,234419,3151.5557,2086.0234,544.0877
2018-10-12,VA1650526976,234419,3145.5618,1967.2638,612.3131
2018-10-13,VA1650526976,234419,3136.1616,2037.0779,630.21155
2018-10-14,VA1650526976,234419,3127.4172,2041.8762,636.68
2018-10-15,VA1650526976,234419,3117.3179,1993.9575,630.6093
2018-10-16,VA1650526976,234419,3108.016,1971.9138,623.02405
2018-10-17,VA1650526976,234419,3098.8982,1980.3822,618.0382
2018-10-18,VA1650526976,234419,3089.4277,1952.3403,613.3745
2018-10-19,VA1650526976,234419,3084.5796,1956.0768,612.8618
2018-10-20,VA1650526976,234419,3077.4492,1937.4629,628.326
2018-10-21,VA1650526976,234419,3072.4983,1845.2845,636.1053
2018-10-22,VA1650526976,234419,3064.2913,1897.9012,593.2894
2018-10-23,VA1650526976,234419,3055.137,1924.8065,578.63684
2018-10-24,VA1650526976,234419,3043.2307,1926.378,577.0284
2018-10-25,VA1650526976,234419,3036.4915,1913.1696,613.4305
2018-10-26,VA1650526976,234419,3032.375,1966.2478,592.4461
2018-10-27,VA1650526976,234419,3026.8037,2124.2383,594.33374
2018-10-28,VA1650526976,234419,3019.8977,2022.0854,602.4033
2018-10-29,VA1650526976,234419,3013.2307,2054.1501,585.86224
2018-10-30,VA1650526976,234419,3008.5490000000004,1982.2667,587.52985
2018-10-31,VA1650526976,234419,3005.5332,1776.0886,589.385
2018-11-01,VA1650526976,234419,2997.8398,1983.5159,565.0801
2018-11-02,VA1650526976,234419,2982.3608,2062.297,582.28973
2018-11-03,VA1650526976,234419,2977.4,1944.5731,609.2827
2018-11-04,VA1650526976,234419,2976.7185,1775.6727,626.2161
2018-11-05,VA1650526976,234419,2974.3728,1987.8799,597.4964
2018-11-06,VA1650526976,234419,2973.4316,1926.6416,599.3242
2018-11-07,VA1650526976,234419,2971.4282,1943.3701,601.74225
2018-11-08,VA1650526976,234419,2970.8079,1896.7137,605.2192
2018-11-09,VA1650526976,234419,2966.991,2044.2847,574.2518299999998
2018-11-10,VA1650526976,234419,2967.41,2033.5939,586.7344
2018-11-11,VA1650526976,234419,2959.38,2053.3677,596.0041
2018-11-12,VA1650526976,234419,2948.3936,2003.7909,601.1529
2018-11-13,VA1650526976,234419,2950.4648,1968.9181,595.3486
2018-11-14,VA1650526976,234419,2950.5432,1971.4827,578.0502
2018-11-15,VA1650526976,234419,2950.6003,1984.0287,566.8482
2018-11-16,VA1650526976,234419,2948.7559,1994.6096,549.4557
2018-11-17,VA1650526976,234419,2947.9053,2019.8152,534.2838
2018-11-18,VA1650526976,234419,2946.2183,1805.8461,536.9701
2018-11-19,VA1650526976,234419,2944.6636,2015.2458,496.91498
2018-11-20,VA1650526976,234419,2944.0686,2088.3984,463.12482
2018-11-21,VA1650526976,234419,2942.4473,1984.9503,486.31873
2018-11-22,VA1650526976,234419,2941.5244,1965.9396,497.28867
2018-11-23,VA1650526976,234419,2940.2703,1937.1781,512.97186
2018-11-24,VA1650526976,234419,2937.409,1633.7977,557.88464
2018-11-25,VA1650526976,234419,2935.2664,1672.6316,529.77515
2018-11-26,VA1650526976,234419,2933.298,2041.6483,492.78708
2018-11-27,VA1650526976,234419,2932.1768,1978.5991,493.4914
2018-11-28,VA1650526976,234419,2931.409,2050.1147,485.48917
2018-11-29,VA1650526976,234419,2930.7485,2038.7988,462.01675
2018-11-30,VA1650526976,234419,2928.891,1946.4448,476.32208
2018-12-01,VA1650526976,234419,2927.443,1985.4255,510.52365
2018-12-02,VA1650526976,234419,2924.9128,2008.7195,518.8494
2018-12-03,VA1650526976,234419,2922.8604,1886.9884,559.35657
2018-12-04,VA1650526976,234419,2918.0728,1870.4945,552.3421599999998
2018-12-05,VA1650526976,234419,2914.478,2028.8832,536.5949
2018-12-06,VA1650526976,234419,2914.4316,1929.1938,542.2775
2018-12-07,VA1650526976,234419,2910.56,1906.085,553.61
2018-12-08,VA1650526976,234419,2912.6572,1913.3143,524.4286
2018-12-09,VA1650526976,234419,2915.3472,2026.4653,507.83334
2018-12-10,VA1650526976,234419,2909.562,1988.0438,494.9197
2018-12-11,VA1650526976,234419,2906.2178,2033.6074,474.12894000000006
2018-12-12,VA1650526976,234419,2907.0486,1978.3184,491.41574
2018-12-13,VA1650526976,234419,2900.328,2032.4796,457.5447
2018-12-14,VA1650526976,234419,2909.7173,1985.2772,435.5815
2018-12-15,VA1650526976,234419,2903.3213,2021.1583,436.39807
2018-12-16,VA1650526976,234419,2904.4377,2010.2798,455.68652
2018-12-17,VA1650526976,234419,2901.7358,1937.5719,463.6087
2018-12-18,VA1650526976,234419,2888.8606,1912.5817,472.9456
2018-12-19,VA1650526976,234419,2886.4440000000004,1922.5304,475.1949
2018-12-20,VA1650526976,234419,2877.27,1983.8313,470.99387
2018-12-21,VA1650526976,234419,2875.8015,1938.9286,493.01984
2018-12-22,VA1650526976,234419,2881.8088,2007.1475,502.7291
2018-12-23,VA1650526976,234419,2887.99,1703.1718,539.4141
2018-12-24,VA1650526976,234419,2880.9885,1663.7252,528.82825
2018-12-25,VA1650526976,234419,2877.4243,1663.0707,488.99356
2018-12-26,VA1650526976,234419,2884.6191,1406.3048,501.54285
2018-12-27,VA1650526976,234419,2875.063,1256.2703,510.018
2018-12-28,VA1650526976,234419,2871.8992,1180.2661,515.5688
2018-12-29,VA1650526976,234419,2873.2932,1105.7156,515.81036
2018-12-30,VA1650526976,234419,2878.743,1060.7715,534.26666
2018-12-31,VA1650526976,234419,2869.4932,1252.5416,534.5972
2019-01-01,VA1650526976,234419,2862.3608,1959.6804,440.82248
2019-01-02,VA1650526976,234419,2863.8638,2022.3623,436.26086
2019-01-03,VA1650526976,234419,2861.452,2043.6932,421.75644000000005
2019-01-04,VA1650526976,234419,2866.9788,2013.2712,436.63678
2019-01-05,VA1650526976,234419,2865.4167,2002.7598,450.3505
2019-01-06,VA1650526976,234419,2864.6875,2048.9375,456.95108
2019-01-07,VA1650526976,234419,2859.8953,2039.7303,458.74084000000005
2019-01-08,VA1650526976,234419,2859.4128,1954.579,465.3989
2019-01-09,VA1650526976,234419,2856.5994,1966.1477,444.66476
2019-01-10,VA1650526976,234419,2855.5437,1990.9263,438.69672
2019-01-11,VA1650526976,234419,2853.0903,1987.1328,427.1654
2019-01-12,VA1650526976,234419,2849.4138,1991.3103,423.1008
2019-01-13,VA1650526976,234419,2848.0576,2084.0334,441.26666
2019-01-14,VA1650526976,234419,2845.7209999999995,1971.1599,455.5235
2019-01-15,VA1650526976,234419,2840.7563,1996.8698,425.6316
2019-01-16,VA1650526976,234419,2844.9663,2018.961,443.44934000000006
2019-01-17,VA1650526976,234419,2834.762,1945.6688,440.8135
2019-01-18,VA1650526976,234419,2834.7615,1965.914,445.2881
2019-01-19,VA1650526976,234419,2835.929,2018.4556,455.76
2019-01-20,VA1650526976,234419,2832.8547,2020.3232,465.56674
2019-01-21,VA1650526976,234419,2828.343,1970.818,461.16885
2019-01-22,VA1650526976,234419,2828.7903,1921.0457,439.28494000000006
2019-01-23,VA1650526976,234419,2825.09,1985.562,421.6691
2019-01-24,VA1650526976,234419,2817.9954,1982.9003,420.42993
2019-01-25,VA1650526976,234419,2818.0374,1947.9926,416.39053
2019-01-26,VA1650526976,234419,2817.1729,1908.8994,406.22955
2019-01-27,VA1650526976,234419,2815.2273,2007.1273,429.38486
2019-01-28,VA1650526976,234419,2813.2986,1981.9102,419.52173
2019-01-29,VA1650526976,234419,2813.4836,1981.779,421.81195
2019-01-30,VA1650526976,234419,2812.9683,1987.6543,421.3826
2019-01-31,VA1650526976,234419,2805.315,1966.6464,435.1022
2019-02-01,VA1650526976,234419,2799.4985,1955.2705,424.2705
2019-02-02,VA1650526976,234419,2798.8271,1806.3052,463.7022
2019-02-03,VA1650526976,234419,2801.7993,1701.6722,458.0903
2019-02-04,VA1650526976,234419,2796.7434,2080.7202,425.3615
2019-02-05,VA1650526976,234419,2795.757,1903.3674,438.17572
2019-02-06,VA1650526976,234419,2796.5706,1924.3885,414.7038
2019-02-07,VA1650526976,234419,2788.6328,1904.822,426.21753
2019-02-08,VA1650526976,234419,2782.7354,1909.8984,447.58154
2019-02-09,VA1650526976,234419,2782.5234,1960.604,457.69128
2019-02-10,VA1650526976,234419,2780.8708,1947.5709,479.0355
2019-02-11,VA1650526976,234419,2778.5806,2020.1613,434.707
2019-02-12,VA1650526976,234419,2779.448,2018.5219,437.77597
2019-02-13,VA1650526976,234419,2775.3901,2027.2559,433.55814
2019-02-14,VA1650526976,234419,2769.8792,1941.1711,454.1745
2019-02-15,VA1650526976,234419,2768.6926,1972.9708,450.5534
2019-02-16,VA1650526976,234419,2771.0676,1889.4701,470.88446
2019-02-17,VA1650526976,234419,2766.6538,1835.8092,481.61484
2019-02-18,VA1650526976,234419,2758.6382,2009.3204,461.63535
2019-02-19,VA1650526976,234419,2755.95,2030.4796,440.1191
2019-02-20,VA1650526976,234419,2758.617,1912.7446,478.93616
2019-02-21,VA1650526976,234419,2754.5898,1991.277,465.20145
2019-02-22,VA1650526976,234419,2748.6907,1993.849,484.96225
2019-02-23,VA1650526976,234419,2749.8472,1628.5669,521.2293
2019-02-24,VA1650526976,234419,2747.468,1645.3064,469.24234
2019-02-25,VA1650526976,234419,2742.5083,1917.4348,443.27426
2019-02-26,VA1650526976,234419,2742.3909,1866.6215,482.42798
2019-02-27,VA1650526976,234419,2729.9658,1930.7339,478.92017
2019-02-28,VA1650526976,234419,2728.8872,1960.7943,469.9395
2019-03-01,VA1650526976,234419,2724.3142,1878.5,492.5177
2019-03-02,VA1650526976,234419,2721.44,1998.5164,481.25818
2019-03-03,VA1650526976,234419,2722.9324,2010.694,496.7758
2019-03-04,VA1650526976,234419,2714.351,2068.9834,482.12375
2019-03-05,VA1650526976,234419,2726.269,2056.3418,488.05063
2019-03-06,VA1650526976,234419,2718.6091,2077.9077,506.1723
2019-03-07,VA1650526976,234419,2717.1428,2066.008,511.44446
2019-03-08,VA1650526976,234419,2717.2852,1962.4706,494.0407
2019-03-09,VA1650526976,234419,2716.524000000001,2003.828,491.364
2019-03-10,VA1650526976,234419,2715.9897,1983.2843,510.4041
2019-03-11,VA1650526976,234419,2707.2034,2015.3241,479.7724
2019-03-12,VA1650526976,234419,2706.0674,2042.6024,475.03363
2019-03-13,VA1650526976,234419,2708.1667,2127.7747,469.72073
2019-03-14,VA1650526976,234419,2699.9253,2029.2206,479.45197
2019-03-15,VA1650526976,234419,2697.3774,1959.3735,500.65463
2019-03-16,VA1650526976,234419,2695.019,2000.0344,505.19922
2019-03-17,VA1650526976,234419,2695.169000000001,2019.0779,509.6407
2019-03-18,VA1650526976,234419,2694.5022,2108.1719,479.86426
2019-03-19,VA1650526976,234419,2687.1220000000008,2114.9968,459.53055
2019-03-20,VA1650526976,234419,2692.0667,2063.0295,465.85184
2019-03-21,VA1650526976,234419,2688.4,2128.5073,443.3037
2019-03-22,VA1650526976,234419,2693.1143,2100.8809,468.34763
2019-03-23,VA1650526976,234419,2684.9343,1985.4546,497.38385
2019-03-24,VA1650526976,234419,2690.8015,1826.0354,502.4752
2019-03-25,VA1650526976,234419,2687.5264,1958.0878,482.5307
2019-03-26,VA1650526976,234419,2682.8303,2075.636,463.46643
2019-03-27,VA1650526976,234419,2679.3467,2183.311,464.43112
2019-03-28,VA1650526976,234419,2687.2239,2097.7856,491.8381
2019-03-29,VA1650526976,234419,2677.599,2070.533,504.14008
2019-03-30,VA1650526976,234419,2682.0469,2036.7148,517.6211
2019-03-31,VA1650526976,234419,2677.5356,2070.7961,512.5924
2019-04-01,VA1650526976,234419,2675.1973,2107.9202,523.9530599999998
2019-04-02,VA1650526976,234419,2677.234000000001,2052.269,485.94153
2019-04-03,VA1650526976,234419,2681.77,1969.9786,521.4599
2019-04-04,VA1650526976,234419,2677.7615,2030.1422,510.62845
2019-04-05,VA1650526976,234419,2682.2761,2143.9094,464.34842
2019-04-06,VA1650526976,234419,2682.1445,1759.4556,514.54443
2019-04-07,VA1650526976,234419,2680.2986,1731.0972,524.8194599999998
2019-04-08,VA1650526976,234419,2670.8286,1965.5836,503.57144000000005
2019-04-09,VA1650526976,234419,2674.692,1899.218,523.7393
2019-04-10,VA1650526976,234419,2670.6,1999.2163,520.0816
2019-04-11,VA1650526976,234419,2668.1848,2104.2268,497.6260400000001
2019-04-12,VA1650526976,234419,2675.786,2064.2412,498.20233
2019-04-13,VA1650526976,234419,2672.4695,1964.9878,488.57318
2019-04-14,VA1650526976,234419,2670.9153,1683.8770000000004,527.2308
2019-04-15,VA1650526976,234419,2662.0,1561.3595,537.6629
2019-04-16,VA1650526976,234419,2666.6475,1649.4677,515.4892
2019-04-17,VA1650526976,234419,2667.7014,1585.8959,524.0139
2019-04-18,VA1650526976,234419,2661.9573,1618.2927,516.39636
2019-04-19,VA1650526976,234419,2664.3315,1644.7828,514.54285
2019-04-20,VA1650526976,234419,2662.4014,1648.4144,514.2697
2019-04-21,VA1650526976,234419,2660.9172,1677.9242,507.67587
2019-04-22,VA1650526976,234419,2660.8015,1666.1825,511.05554000000006
2019-04-23,VA1650526976,234419,2670.6064,1559.4043,537.2553
2019-04-24,VA1650526976,234419,2653.9023,1660.4436,526.7218
2019-04-25,VA1650526976,234419,2648.8137,1723.0828,525.07587
2019-04-26,VA1650526976,234419,2656.389,2003.3472,501.25925
2019-04-27,VA1650526976,234419,2658.1887,2069.0715,488.22958
2019-04-28,VA1650526976,234419,2658.5837,2117.5552,459.83273
2019-04-29,VA1650526976,234419,2662.655,2041.4061,479.2882
2019-04-30,VA1650526976,234419,2658.6196,2068.3247,490.92307
2018-10-11,VA2204175104,234419,3225.743,1972.8268,580.44135
2018-10-12,VA2204175104,234419,3211.7676,1867.5555,637.75555
2018-10-13,VA2204175104,234419,3191.0715,1939.111,645.4944
2018-10-14,VA2204175104,234419,3176.1658,1898.3707,623.80035
2018-10-15,VA2204175104,234419,3166.6946,1859.7819,653.05237
2018-10-16,VA2204175104,234419,3156.9966,1849.3256,650.74915
2018-10-17,VA2204175104,234419,3148.5024,1837.3197,645.6346
2018-10-18,VA2204175104,234419,3139.6858,1812.098,631.9966400000002
2018-10-19,VA2204175104,234419,3129.6826,1823.6265,626.35144
2018-10-20,VA2204175104,234419,3123.1497,1768.9489999999996,632.2857
2018-10-21,VA2204175104,234419,3117.804,1726.3815,650.1945
2018-10-22,VA2204175104,234419,3111.2825,1770.8765,626.6565
2018-10-23,VA2204175104,234419,3102.1528,1793.8159,621.5008
2018-10-24,VA2204175104,234419,3095.7935,1784.8711,635.8446
2018-10-25,VA2204175104,234419,3090.7957,1776.8484,657.05963
2018-10-26,VA2204175104,234419,3082.6614,1828.114,648.0088
2018-10-27,VA2204175104,234419,3077.0962,1815.8218,650.2905
2018-10-28,VA2204175104,234419,3071.73,1779.5236,617.7772
2018-10-29,VA2204175104,234419,3064.5554,1777.5663,614.7676
2018-10-30,VA2204175104,234419,3059.1714,1784.1643,617.1003400000002
2018-10-31,VA2204175104,234419,3057.3826,1614.8567,642.2095
2018-11-01,VA2204175104,234419,3047.4006,1798.0453,615.831
2018-11-02,VA2204175104,234419,3042.3481,1831.913,619.8652
2018-11-03,VA2204175104,234419,3040.7246,1771.6816,657.5628
2018-11-04,VA2204175104,234419,3040.7607,1634.6196,674.5353
2018-11-05,VA2204175104,234419,3032.7915,1743.3907,668.72845
2018-11-06,VA2204175104,234419,3029.508,1756.9486,686.84247
2018-11-07,VA2204175104,234419,3024.9204,1794.0398,664.288
2018-11-08,VA2204175104,234419,3025.0,1726.0244,674.37695
2018-11-09,VA2204175104,234419,3019.438,1806.6405,655.3351
2018-11-10,VA2204175104,234419,3016.376,1768.3501,639.52997
2018-11-11,VA2204175104,234419,3013.206,1744.8291,638.64215
2018-11-12,VA2204175104,234419,3009.7026,1774.5206,649.1048
2018-11-13,VA2204175104,234419,3008.3174,1751.8057,660.8455
2018-11-14,VA2204175104,234419,3004.9934,1746.811,652.6628400000002
2018-11-15,VA2204175104,234419,3004.1047,1724.1111,650.6792
2018-11-16,VA2204175104,234419,3002.363,1714.2579,632.34875
2018-11-17,VA2204175104,234419,2999.9568,1728.2045,599.57825
2018-11-18,VA2204175104,234419,3001.5818,1572.9606,615.6082
2018-11-19,VA2204175104,234419,2995.5464,1712.1797,582.0726
2018-11-20,VA2204175104,234419,2993.9922,1686.4069,575.60095
2018-11-21,VA2204175104,234419,2990.6938,1710.4014,563.58997
2018-11-22,VA2204175104,234419,2990.6536,1686.858,568.6584
2018-11-23,VA2204175104,234419,2990.018,1637.7397,548.26624
2018-11-24,VA2204175104,234419,2994.053,1401.4053,595.5815
2018-11-25,VA2204175104,234419,2991.328,1367.378,618.61383
2018-11-26,VA2204175104,234419,2978.8003,1793.0359,555.67664
2018-11-27,VA2204175104,234419,2980.9673,1700.3551,558.5062
2018-11-28,VA2204175104,234419,2976.6047,1784.9071,548.9308
2018-11-29,VA2204175104,234419,2974.1565,1864.9824,515.5374
2018-11-30,VA2204175104,234419,2975.193,1879.9093,491.8279
2018-12-01,VA2204175104,234419,2976.7632,1822.0112,510.2124
2018-12-02,VA2204175104,234419,2974.5898,1823.6654,529.1683
2018-12-03,VA2204175104,234419,2974.2476,1731.5149,578.1711
2018-12-04,VA2204175104,234419,2971.114,1821.0354,569.63544
2018-12-05,VA2204175104,234419,2962.492,1828.724,571.432
2018-12-06,VA2204175104,234419,2961.1865,1726.2106,595.6555
2018-12-07,VA2204175104,234419,2955.4363,1754.7758,601.07275
2018-12-08,VA2204175104,234419,2957.7266,1762.2607,591.8889
2018-12-09,VA2204175104,234419,2964.061,1803.2043,559.3011
2018-12-10,VA2204175104,234419,2957.092,1799.6904,569.477
2018-12-11,VA2204175104,234419,2955.261,1803.6912,561.3052
2018-12-12,VA2204175104,234419,2951.2668,1741.2797,564.11865
2018-12-13,VA2204175104,234419,2952.0483,1784.0554,539.9204
2018-12-14,VA2204175104,234419,2951.1548,1728.2074,511.35913
2018-12-15,VA2204175104,234419,2953.7021,1792.0282,487.8934
2018-12-16,VA2204175104,234419,2951.1953,1736.2020000000002,508.17172
2018-12-17,VA2204175104,234419,2947.528,1669.5581,514.6667
2018-12-18,VA2204175104,234419,2943.8596,1633.4342,545.5132
2018-12-19,VA2204175104,234419,2945.9153,1657.4077,545.99615
2018-12-20,VA2204175104,234419,2948.5542,1695.0361,548.6305
2018-12-21,VA2204175104,234419,2938.2490000000007,1696.2614,563.29877
2018-12-22,VA2204175104,234419,2937.531,1825.2788,562.146
2018-12-23,VA2204175104,234419,2959.261,1573.9131,590.20654
2018-12-24,VA2204175104,234419,2949.943,1482.0682,587.6477
2018-12-25,VA2204175104,234419,2944.0645,1423.7849,566.0215
2018-12-26,VA2204175104,234419,2939.3333,1324.3226,551.0645
2018-12-27,VA2204175104,234419,2937.6414,1221.424,536.4783
2018-12-28,VA2204175104,234419,2934.45,1158.52,534.16
2018-12-29,VA2204175104,234419,2938.71,1103.02,532.09
2018-12-30,VA2204175104,234419,2936.9019,1068.902,542.549
2018-12-31,VA2204175104,234419,2933.1562,1222.7969,538.8125
2019-01-01,VA2204175104,234419,2926.395,1724.985,508.285
2019-01-02,VA2204175104,234419,2921.704,1738.8707,517.3129
2019-01-03,VA2204175104,234419,2925.7324,1733.2493,513.64307
2019-01-04,VA2204175104,234419,2921.7832,1704.0769,519.6608
2019-01-05,VA2204175104,234419,2911.99,1662.1561,528.08307
2019-01-06,VA2204175104,234419,2918.915,1704.8707,522.91156
2019-01-07,VA2204175104,234419,2920.9275,1764.6104,534.4552
2019-01-08,VA2204175104,234419,2920.8582,1670.8937,551.1063
2019-01-09,VA2204175104,234419,2914.8396,1591.3207,509.02332
2019-01-10,VA2204175104,234419,2914.7322,1685.1661,505.2
2019-01-11,VA2204175104,234419,2911.2825,1648.3057,498.2857
2019-01-12,VA2204175104,234419,2912.1492,1707.5118,514.92206
2019-01-13,VA2204175104,234419,2910.5054,1711.1873,522.4205
2019-01-14,VA2204175104,234419,2908.3635,1671.5652,546.48615
2019-01-15,VA2204175104,234419,2900.4590000000007,1687.6306,539.0
2019-01-16,VA2204175104,234419,2900.332000000001,1713.683,532.0717
2019-01-17,VA2204175104,234419,2898.4348,1674.083,540.62054
2019-01-18,VA2204175104,234419,2897.2256,1691.9532,540.22955
2019-01-19,VA2204175104,234419,2896.8254,1730.6317,517.57776
2019-01-20,VA2204175104,234419,2898.9062,1658.5836,478.51318
2019-01-21,VA2204175104,234419,2892.4033,1642.7833,498.29666
2019-01-22,VA2204175104,234419,2895.0725,1597.1049,517.2177
2019-01-23,VA2204175104,234419,2893.1924,1673.2429,491.62146
2019-01-24,VA2204175104,234419,2890.4587,1604.9896,504.2345
2019-01-25,VA2204175104,234419,2889.8413,1613.7928,490.4919
2019-01-26,VA2204175104,234419,2886.1740000000004,1630.7345,481.36578
2019-01-27,VA2204175104,234419,2880.816,1696.8447,506.75452
2019-01-28,VA2204175104,234419,2879.5818,1705.2439,521.10803
2019-01-29,VA2204175104,234419,2879.8389,1689.8684,499.78946
2019-01-30,VA2204175104,234419,2886.7532,1690.4384,501.89285
2019-01-31,VA2204175104,234419,2876.4045,1626.6688,496.40445
2019-02-01,VA2204175104,234419,2872.4204,1659.4237,489.91187
2019-02-02,VA2204175104,234419,2870.6453,1571.5349,528.52905
2019-02-03,VA2204175104,234419,2871.6875,1401.0139,558.3125
2019-02-04,VA2204175104,234419,2870.4421,1690.5253,506.7923
2019-02-05,VA2204175104,234419,2869.349,1602.9642,509.4405
2019-02-06,VA2204175104,234419,2863.534,1658.7620000000004,493.65985
2019-02-07,VA2204175104,234419,2864.2917,1597.2709,502.13196
2019-02-08,VA2204175104,234419,2859.446,1666.7561,519.4007
2019-02-09,VA2204175104,234419,2860.5679,1671.4703,513.1742
2019-02-10,VA2204175104,234419,2853.1638,1681.4662,512.3523
2019-02-11,VA2204175104,234419,2855.4092,1704.1716,519.7294
2019-02-12,VA2204175104,234419,2850.863,1725.2246,523.8316
2019-02-13,VA2204175104,234419,2855.4827,1726.9276,520.58966
2019-02-14,VA2204175104,234419,2854.3936,1661.0232,538.9213
2019-02-15,VA2204175104,234419,2852.6365,1676.4128,522.3901400000002
2019-02-16,VA2204175104,234419,2846.1897,1605.4954,527.9907
2019-02-17,VA2204175104,234419,2846.726,1653.1096,535.3288
2019-02-18,VA2204175104,234419,2840.4963,1724.9326,537.0709
2019-02-19,VA2204175104,234419,2839.996,1710.7671,538.2128
